,userId,movieId,title,tag,tagSentiment
509,424,1240,The Terminator,Sci-Fi,5.676
510,424,1240,The Terminator,special effects,4.859230769230769
511,424,1240,The Terminator,tense,4.797142857142857
512,424,1240,The Terminator,time travel,4.941428571428572
513,474,1240,The Terminator,robots,4.9175
514,327,1288,This Is Spinal Tap,music,5.248
515,474,1288,This Is Spinal Tap,heavy metal,4.925714285714286
516,474,1288,This Is Spinal Tap,mockumentary,4.95
517,474,1288,This Is Spinal Tap,music,5.248
518,474,1270,Back to the Future,time travel,4.941428571428572
519,474,2787,Cat's Eye,Stephen King,4.901538461538461
520,474,6786,Kiss of the Spider Woman,In Netflix queue,4.979
521,474,8880,Mask,disability,5.4825
522,474,6744,Once Bitten,vampire,5.062857142857142
523,474,1959,Out of Africa,adultery,4.9475
524,474,1959,Out of Africa,Africa,5.056
525,474,2411,Rocky IV,boxing,5.066666666666667
526,356,2146,St. Elmo's Fire,post-college,4.965882352941176
527,474,6636,The Sure Thing,road trip,4.986
528,474,3385,Volunteers,Peace Corp,4.846666666666667
529,474,1674,Witness,Amish,5.205
530,424,1200,Aliens,action,5.079999999999999
531,424,1200,Aliens,aliens,5.170000000000001
532,424,1200,Aliens,horror,4.832857142857143
533,424,1200,Aliens,sci-fi,5.437142857142858
534,424,1200,Aliens,space,4.952
535,424,1200,Aliens,space craft,4.917142857142857
536,424,1200,Aliens,SPACE TRAVEL,
537,424,1200,Aliens,suspense,4.977500000000001
538,474,1200,Aliens,space,4.952
539,474,2076,Blue Velvet,sexuality,5.106666666666666
540,474,2076,Blue Velvet,suburbia,5.201666666666667
541,474,2312,Children of a Lesser God,death penalty,4.908888888888889
542,474,2918,Ferris Bueller's Day Off,High School,4.989999999999999
543,474,1979,Friday the 13th Part VI: Jason Lives,Jason,5.015000000000001
544,474,6993,Hannah and Her Sisters,family,5.1033333333333335
545,474,3360,Hoosiers,basketball,5.065
546,474,6308,Legal Eagles,lawyers,4.914285714285714
547,474,4210,Manhunter,Hannibal Lecter,4.971111111111111
548,474,4210,Manhunter,serial killer,5.1866666666666665
549,474,2745,The Mission,Missionary,5.24
550,474,2745,The Mission,Priest,5.0600000000000005
551,474,1090,Platoon,Vietnam,5.1
552,474,1995,Poltergeist II: The Other Side,ghosts,4.9625
553,474,2145,Pretty in Pink,1980s,5.04
554,474,2145,Pretty in Pink,high school,4.9399999999999995
555,474,4218,River's Edge,In Netflix queue,4.979
556,474,2463,Ruthless People,kidnapping,5.19375
557,474,4545,Short Circuit,robots,4.9175
558,474,4812,SpaceCamp,NASA,
559,474,4812,SpaceCamp,space,4.952
560,474,1259,Stand by Me,Stephen King,4.901538461538461
561,474,1376,Star Trek IV: The Voyage Home,whales,4.99
562,289,1101,Top Gun,predictable,4.943076923076922
563,474,1101,Top Gun,Navy,4.793333333333334
564,474,5404,84 Charing Cross Road,books,4.96
565,474,2243,Broadcast News,journalism,5.1659999999999995
566,474,1088,Dirty Dancing,dance,4.84
567,474,1088,Dirty Dancing,music,5.248
568,474,3101,Fatal Attraction,adultery,4.9475
569,474,1222,Full Metal Jacket,Vietnam,5.1
570,477,1222,Full Metal Jacket,anti-war,5.131111111111111
571,474,4113,The Glass Menagerie,Tennessee Williams,5.006666666666667
572,474,8382,Hello Again,death,4.864
573,474,4117,Hope and Glory,In Netflix queue,4.979
574,474,3072,Moonstruck,New York,4.864
575,424,3527,Predator,aliens,5.170000000000001
576,424,3527,Predator,sci-fi,5.437142857142858
577,424,3527,Predator,scifi cult,5.2153846153846155
578,477,3527,Predator,aliens,5.170000000000001
579,477,3527,Predator,Arnold Schwarzenegger,4.828823529411765
580,477,3527,Predator,dialogue,5.1625
581,477,3527,Predator,guns,5.08
582,477,3527,Predator,Jesse Ventura,4.88
583,477,3527,Predator,macho,4.952
584,477,3527,Predator,sci-fi,5.437142857142858
585,477,3527,Predator,scifi cult,5.2153846153846155
586,474,1197,The Princess Bride,Inigo Montoya,4.963333333333334
587,474,1197,The Princess Bride,six-fingered man,5.059
588,474,2750,Radio Days,nostalgia,5.16
589,474,2750,Radio Days,radio,5.1240000000000006
590,474,1394,Raising Arizona,Coen Brothers,4.83375
591,474,4333,Throw Momma from the Train,Strangers on a Train,4.96909090909091
592,474,2194,The Untouchables,Capone,4.96
593,474,2194,The Untouchables,gangsters,4.947692307692307
594,474,4007,Wall Street,business,5.0842857142857145
595,474,4465,The Accused,rape,4.949999999999999
596,474,2797,Big,children,4.9675
597,474,4476,Big Business,twins,5.095999999999999
598,474,4489,Coming to America,Africa,5.056
599,474,4489,Coming to America,immigrants,5.255714285714285
600,474,4495,Crossing Delancey,New York,4.864
601,474,3211,A Cry in the Dark,a dingo ate my baby,4.976800000000001
602,474,3211,A Cry in the Dark,Australia,5.234
603,474,2020,Dangerous Liaisons,adultery,4.9475
604,474,1079,A Fish Called Wanda,fish,5.1
605,474,5690,Grave of the Fireflies,made me cry,4.849230769230769
606,474,5690,Grave of the Fireflies,orphans,4.957142857142857
607,567,5690,Grave of the Fireflies,beautiful,5.232727272727273
608,567,5690,Grave of the Fireflies,downbeat,4.875
609,567,5690,Grave of the Fireflies,grim,5.175000000000001
610,567,5690,Grave of the Fireflies,poignant,5.024
611,567,5690,Grave of the Fireflies,tear jerker,4.800909090909091
612,567,5690,Grave of the Fireflies,tragedy,4.817142857142857
613,567,5690,Grave of the Fireflies,tragic,5.07
614,474,5690,Grave of the Fireflies,made me cry,4.849230769230769
615,474,5690,Grave of the Fireflies,orphans,4.957142857142857
616,567,5690,Grave of the Fireflies,beautiful,5.232727272727273
617,567,5690,Grave of the Fireflies,downbeat,4.875
618,567,5690,Grave of the Fireflies,grim,5.175000000000001
619,567,5690,Grave of the Fireflies,poignant,5.024
620,567,5690,Grave of the Fireflies,tear jerker,4.800909090909091
621,567,5690,Grave of the Fireflies,tragedy,4.817142857142857
622,567,5690,Grave of the Fireflies,tragic,5.07
623,474,2022,The Last Temptation of Christ,Bible,5.1899999999999995
624,474,2022,The Last Temptation of Christ,Katzanzakis,5.172222222222222
625,474,2247,Married to the Mob,Mafia,5.253333333333333
626,474,4326,Mississippi Burning,race,4.859999999999999
627,474,4326,Mississippi Burning,rasicm,5.123333333333334
628,474,4526,My Stepmother Is an Alien,aliens,5.170000000000001
629,474,1996,Poltergeist III,ghosts,4.9625
630,474,4012,Punchline,stand-up comedy,4.888000000000001
631,474,1961,Rain Man,autism,5.27
632,474,4537,Running on Empty,hippies,5.316363636363636
633,474,3087,Scrooged,christmas,5.045454545454546
634,474,3087,Scrooged,new york,4.802857142857143
635,474,3071,Stand and Deliver,high school,4.9399999999999995
636,474,4558,Twins,twins,5.095999999999999
637,474,2011,Back to the Future Part II,time travel,4.941428571428572
638,474,592,Batman,superhero,4.875384615384616
639,336,1246,Dead Poets Society,highschool,4.9399999999999995
640,474,1246,Dead Poets Society,High School,4.989999999999999
641,474,3424,Do the Right Thing,racism,5.123333333333334
642,567,3424,Do the Right Thing,great cinematography,4.972121212121212
643,474,1962,Driving Miss Daisy,rasicm,5.123333333333334
644,474,1302,Field of Dreams,baseball,5.085714285714286
645,474,2717,Ghostbusters II,Ghosts,4.965714285714285
646,474,1242,Glory,Civil War,5.455
647,474,4600,Gross Anatomy,doctors,4.88
648,474,1285,Heathers,high school,4.9399999999999995
649,474,2054,"Honey, I Shrunk the Kids",Disney,4.996
650,474,1291,Indiana Jones and the Last Crusade,archaeology,4.966666666666667
651,474,1291,Indiana Jones and the Last Crusade,Holy Grail,5.166666666666667
652,474,4621,Look Who's Talking,babies,5.035
653,474,4623,Major League,baseball,5.085714285714286
654,474,6454,Music Box,Nazis,5.32
655,474,3526,Parenthood,families,5.366
656,474,3844,Steel Magnolias,diabetes,4.948
657,474,4678,UHF,television,5.154285714285714
658,474,2699,Arachnophobia,spiders,5.04
659,474,4174,Avalon,In Netflix queue,4.979
660,474,590,Dances with Wolves,American Indians,5.0886956521739135
661,474,590,Dances with Wolves,Native Americans,5.127368421052631
662,327,2616,Dick Tracy,comic book,4.956470588235294
663,474,2291,Edward Scissorhands,freaks,4.903333333333333
664,474,587,Ghost,overrated,4.8015384615384615
665,474,1213,Goodfellas,Mafia,5.253333333333333
666,474,6238,Green Card,immigrants,5.255714285714285
667,474,1179,The Grifters,crime,5.036
668,474,586,Home Alone,christmas,5.045454545454546
669,474,1610,The Hunt for Red October,Tom Clancy,4.934285714285714
670,474,1245,Miller's Crossing,Mafia,5.253333333333333
671,424,3499,Misery,claustrophobic,4.997777777777778
672,424,3499,Misery,horror,4.832857142857143
673,424,3499,Misery,scary,4.848
674,424,3499,Misery,stephen king,4.917333333333334
675,424,3499,Misery,suspenseful,5.053333333333334
676,424,3499,Misery,tense,4.797142857142857
677,424,3499,Misery,thriller,5.043333333333333
678,474,2249,My Blue Heaven,Mafia,5.253333333333333
679,474,7018,Presumed Innocent,court,4.96
680,474,7018,Presumed Innocent,Scott Turow,4.921666666666667
681,474,597,Pretty Woman,prostitution,5.104545454545454
682,474,4211,Reversal of Fortune,von Bulow,4.997777777777778
683,474,2412,Rocky V,boxing,5.066666666666667
684,62,2124,The Addams Family,black comedy,4.8538461538461535
685,62,2124,The Addams Family,Christina Ricci,5.501538461538463
686,62,2124,The Addams Family,Christopher Lloyd,4.911
687,62,2124,The Addams Family,Family,5.196
688,62,2124,The Addams Family,gothic,5.026666666666666
689,62,2124,The Addams Family,quirky,5.05
690,474,6440,Barton Fink,movie business,5.120869565217391
691,474,595,Beauty and the Beast,Disney,4.996
692,424,1343,Cape Fear,horror,4.832857142857143
693,424,1343,Cape Fear,Juliette Lewis,5.058095238095238
694,424,1343,Cape Fear,Martin Scorsese,4.924444444444444
695,424,1343,Cape Fear,Robert De Niro,4.896
696,474,1343,Cape Fear,remake,4.87
697,474,3060,The Commitments,In Netflix queue,4.979
698,474,3044,Dead Again,memory,4.897499999999999
699,474,3044,Dead Again,music,5.248
700,474,6027,Dogfight,In Netflix queue,4.979
701,474,1093,The Doors,1960s,5.04
702,474,1093,The Doors,Jim Morrison,5.1706666666666665
703,474,1093,The Doors,music,5.248
704,474,6944,Father of the Bride,remake,4.87
705,474,6944,Father of the Bride,wedding,4.904444444444445
706,474,3108,The Fisher King,homeless,4.928333333333333
707,474,3489,Hook,Peter Pan,4.82
708,474,3386,JFK,politics,5.356
709,474,3386,JFK,president,4.914545454545455
710,474,2108,L.A. Story,weather forecaster,4.816923076923077
711,474,4787,Little Man Tate,prodigies,5.263636363636364
712,474,6466,Mississippi Masala,In Netflix queue,4.979
713,474,4221,Necessary Roughness,football,5.043333333333334
714,474,3528,The Prince of Tides,psychiatrist,5.125555555555556
715,474,6832,Regarding Henry,amnesia,5.168888888888889
716,474,593,The Silence of the Lambs,Hannibal Lector,5.0175
717,477,593,The Silence of the Lambs,disturbing,5.265000000000001
718,477,593,The Silence of the Lambs,drama,5.074285714285714
719,477,593,The Silence of the Lambs,gothic,5.026666666666666
720,477,593,The Silence of the Lambs,psychology,4.827142857142857
721,477,593,The Silence of the Lambs,suspense,4.977500000000001
722,474,6810,Sleeping with the Enemy,domestic violence,4.972142857142857
723,474,3712,Soapdish,television,5.154285714285714
724,474,1372,Star Trek VI: The Undiscovered Country,Klingons,5.046666666666667
725,424,589,Terminator 2: Judgment Day,apocalypse,5.027142857142858
726,424,589,Terminator 2: Judgment Day,Arnold Schwarzenegger,4.828823529411765
727,424,589,Terminator 2: Judgment Day,nuclear war,4.998571428571429
728,424,589,Terminator 2: Judgment Day,sci-fi,5.437142857142858
729,424,589,Terminator 2: Judgment Day,Suspense,4.949090909090909
730,424,589,Terminator 2: Judgment Day,time travel,4.941428571428572
731,474,589,Terminator 2: Judgment Day,robots,4.9175
732,477,589,Terminator 2: Judgment Day,Scifi masterpiece,5.14551724137931
733,474,588,Aladdin,Disney,4.996
734,474,1377,Batman Returns,superhero,4.875384615384616
735,474,1171,Bob Roberts,politics,5.356
736,474,122,Boomerang,dating,5.079999999999999
737,474,7618,Chaplin,biopic,5.404999999999999
738,474,7618,Chaplin,In Netflix queue,4.979
739,474,3270,The Cutting Edge,figure skating,5.178823529411765
740,474,3258,Death Becomes Her,plastic surgery,4.998888888888889
741,474,3259,Far and Away,Ireland,4.926666666666667
742,474,2268,A Few Good Men,court,4.96
743,474,2268,A Few Good Men,military,5.336
744,62,2953,Home Alone 2: Lost in New York,family,5.1033333333333335
745,62,2953,Home Alone 2: Lost in New York,funny,4.845714285714286
746,62,2953,Home Alone 2: Lost in New York,Macaulay Culkin,5.24
747,62,2953,Home Alone 2: Lost in New York,sequel,4.915
748,474,1408,The Last of the Mohicans,Hawkeye,4.8075
749,474,1408,The Last of the Mohicans,James Fennimore Cooper,4.879512195121952
750,567,3266,Man Bites Dog,black comedy,4.8538461538461535
751,567,3266,Man Bites Dog,crazy,4.856
752,567,3266,Man Bites Dog,dark,4.9350000000000005
753,567,3266,Man Bites Dog,dark comedy,4.8183333333333325
754,567,3266,Man Bites Dog,dark humor,4.947272727272727
755,567,3266,Man Bites Dog,serial killer,5.1866666666666665
756,474,7025,A Midnight Clear,In Netflix queue,4.979
757,474,2302,My Cousin Vinny,court,4.96
758,474,1187,Passion Fish,disability,5.4825
759,424,1089,Reservoir Dogs,ensemble cast,4.8709999999999996
760,424,1089,Reservoir Dogs,nonlinear,4.952
761,424,1089,Reservoir Dogs,Quentin Tarantino,5.034375000000001
762,424,1089,Reservoir Dogs,stylized,5.01
763,474,1089,Reservoir Dogs,heist,5.064
764,474,1089,Reservoir Dogs,violence,4.922
765,477,1089,Reservoir Dogs,humorous,5.133333333333333
766,477,1089,Reservoir Dogs,neo-noir,4.958181818181819
767,477,1089,Reservoir Dogs,Quentin Tarantino,5.034375000000001
768,477,1089,Reservoir Dogs,religion,5.318
769,477,1089,Reservoir Dogs,Tarantino,5.0616666666666665
770,474,3247,Sister Act,nuns,4.973333333333334
771,474,1396,Sneakers,spying,5.043333333333333
772,474,1266,Unforgiven,revenge,4.744615384615385
773,474,3263,White Men Can't Jump,basketball,5.065
774,62,410,Addams Family Values,black comedy,4.8538461538461535
775,62,410,Addams Family Values,Christina Ricci,5.501538461538463
776,62,410,Addams Family Values,Christopher Lloyd,4.911
777,62,410,Addams Family Values,dark comedy,4.8183333333333325
778,62,410,Addams Family Values,family,5.1033333333333335
779,62,410,Addams Family Values,gothic,5.026666666666666
780,474,412,The Age of Innocence,Edith Wharton,4.928571428571429
781,474,3250,Alive,In Netflix queue,4.979
782,18,431,Carlito's Way,Al Pacino,5.153333333333333
783,18,431,Carlito's Way,gangster,4.92
784,18,431,Carlito's Way,mafia,5.225714285714285
785,474,440,Dave,President,4.9
786,474,454,The Firm,John Grisham,5.001818181818181
787,474,457,The Fugitive,based on a TV show,4.984444444444445
788,474,474,In the Line of Fire,assassination,5.158857142857143
789,474,480,Jurassic Park,Dinosaur,5.182857142857143
790,474,488,M. Butterfly,Japan,5.14
791,474,488,M. Butterfly,sexuality,5.106666666666666
792,474,500,Mrs. Doubtfire,cross dressing,4.982962962962964
793,474,500,Mrs. Doubtfire,divorce,4.922857142857143
794,474,500,Mrs. Doubtfire,men in drag,4.969090909090909
795,474,497,Much Ado About Nothing,Shakespeare,4.895555555555556
796,474,3502,My Life,death,4.864
797,474,551,The Nightmare Before Christmas,Christmas,5.08
798,474,551,The Nightmare Before Christmas,Halloween,4.99
799,474,2803,The Pelican Brief,lawyers,4.914285714285714
800,474,508,Philadelphia,AIDs,5.04
801,474,515,The Remains of the Day,Butler,5.0280000000000005
802,474,515,The Remains of the Day,Housekeeper,4.8127272727272725
803,474,524,Rudy,football,5.043333333333334
804,289,527,Schindler's List,moving,5.06
805,424,527,Schindler's List,thought-provoking,4.954285714285715
806,474,527,Schindler's List,Holocaust,5.046
807,537,527,Schindler's List,based on a true story,4.9206896551724135
808,537,527,Schindler's List,biography,5.002222222222222
809,537,527,Schindler's List,disturbing,5.265000000000001
810,537,527,Schindler's List,holocaust,5.023636363636364
811,474,535,Short Cuts,large cast,5.023636363636364
812,474,538,Six Degrees of Separation,race,4.859999999999999
813,474,539,Sleepless in Seattle,Empire State Building,5.266923076923077
814,573,540,Sliver,bad,4.933333333333334
815,474,543,So I Married an Axe Murderer,beat poetry,4.828571428571428
816,336,552,The Three Musketeers,knights,5.051428571428572
817,474,4808,The Vanishing,remake,4.87
818,474,7023,The Wedding Banquet,In Netflix queue,4.979
819,474,337,What's Eating Gilbert Grape,mental illness,5.0760000000000005
820,573,413,Airheads,Comedy,4.787999999999999
821,474,6788,Angie,pregnancy,4.836363636363637
822,474,421,Black Beauty,horses,4.9275
823,474,425,Blue Sky,mental illness,5.0760000000000005
824,474,425,Blue Sky,Oscar (Best Actress),4.91030303030303
825,474,349,Clear and Present Danger,Tom Clancy,4.934285714285714
826,424,223,Clerks,cynical,4.94888888888889
827,424,223,Clerks,hilarious,5.390909090909091
828,424,223,Clerks,independent film,4.945161290322581
829,424,223,Clerks,quirky,5.05
830,424,223,Clerks,witty,4.945714285714286
831,474,223,Clerks,generation X,4.917142857142857
832,474,350,The Client,John Grisham,5.001818181818181
833,474,351,"Corrina, Corrina",interracial romance,5.025263157894736
834,474,235,Ed Wood,movie business,5.120869565217391
835,474,356,Forrest Gump,shrimp,5.11
836,474,356,Forrest Gump,Vietnam,5.1
837,533,356,Forrest Gump,bubba gump shrimp,5.068148148148148
838,533,356,Forrest Gump,lieutenant dan,4.960800000000001
839,533,356,Forrest Gump,stupid is as stupid does,5.144137931034483
840,567,356,Forrest Gump,bittersweet,4.84695652173913
841,567,356,Forrest Gump,emotional,5.065454545454545
842,567,356,Forrest Gump,heartwarming,5.0025
843,567,356,Forrest Gump,touching,5.0625
844,474,471,The Hudsucker Proxy,hula hoop,5.011666666666667
845,474,252,I.Q.,Einstein,5.232727272727273
846,474,249,Immortal Beloved,Beethoven,4.7542857142857144
847,474,361,It Could Happen to You,gambling,5.0920000000000005
848,319,364,The Lion King,Disney,4.996
849,319,364,The Lion King,Disney animated feature,4.982727272727273
850,319,364,The Lion King,Oscar (Best Music - Original Score),5.0832
851,424,364,The Lion King,soundtrack,4.962000000000001
852,474,364,The Lion King,Disney,4.996
853,474,261,Little Women,Louisa May Alcott,5.061111111111111
854,600,273,Mary Shelley's Frankenstein,gothic,5.026666666666666
855,474,277,Miracle on 34th Street,Christmas,5.08
856,424,288,Natural Born Killers,brutality,5.038181818181818
857,424,288,Natural Born Killers,controversial,4.951764705882353
858,424,288,Natural Born Killers,dark comedy,4.8183333333333325
859,424,288,Natural Born Killers,psychedelic,4.865333333333333
860,424,288,Natural Born Killers,satire,5.09
861,424,288,Natural Born Killers,stylized,5.01
862,474,282,Nell,disability,5.4825
863,474,282,Nell,twins,5.095999999999999
864,474,371,The Paper,journalism,5.1659999999999995
865,103,296,Pulp Fiction,good dialogue,4.998181818181818
866,103,296,Pulp Fiction,great soundtrack,4.945714285714286
867,103,296,Pulp Fiction,non-linear,4.952
868,424,296,Pulp Fiction,cult film,5.18
869,424,296,Pulp Fiction,drugs,5.0
870,424,296,Pulp Fiction,Quentin Tarantino,5.034375000000001
871,424,296,Pulp Fiction,Tarantino,5.0616666666666665
872,474,296,Pulp Fiction,hit men,5.026666666666666
873,599,296,Pulp Fiction,1990s,5.04
874,599,296,Pulp Fiction,achronological,5.03
875,599,296,Pulp Fiction,action,5.079999999999999
876,599,296,Pulp Fiction,action packed,4.9875
877,599,296,Pulp Fiction,aggressive,4.9624999999999995
878,599,296,Pulp Fiction,amazing,5.197777777777778
879,599,296,Pulp Fiction,amazing dialogues,5.223076923076923
880,599,296,Pulp Fiction,anthology,4.930909090909091
881,599,296,Pulp Fiction,assassin,5.106363636363636
882,599,296,Pulp Fiction,atmospheric,5.010909090909091
883,599,296,Pulp Fiction,AWESOME,
884,599,296,Pulp Fiction,bad ass,5.0680000000000005
885,599,296,Pulp Fiction,bad language,5.095789473684211
886,599,296,Pulp Fiction,bad-ass,5.0680000000000005
887,599,296,Pulp Fiction,bible,5.04
888,599,296,Pulp Fiction,biblical references,4.9334999999999996
889,599,296,Pulp Fiction,big boys with guns,5.097391304347826
890,599,296,Pulp Fiction,big name actors,5.038666666666667
891,599,296,Pulp Fiction,Black comedy,4.8549999999999995
892,599,296,Pulp Fiction,black humor,5.018
893,599,296,Pulp Fiction,black humour,5.133846153846155
894,599,296,Pulp Fiction,blood,4.954285714285715
895,599,296,Pulp Fiction,blood splatters,4.992727272727273
896,599,296,Pulp Fiction,bloody,4.895
897,599,296,Pulp Fiction,bruce willis,5.284
898,599,296,Pulp Fiction,brutality,5.038181818181818
899,599,296,Pulp Fiction,casual violence,5.030909090909091
900,599,296,Pulp Fiction,character development,4.828
901,599,296,Pulp Fiction,characters,4.8925
902,599,296,Pulp Fiction,classic,5.036363636363636
903,599,296,Pulp Fiction,classic movie,5.142222222222222
904,599,296,Pulp Fiction,coke,4.845
905,599,296,Pulp Fiction,comedy,4.773333333333333
906,599,296,Pulp Fiction,conversation,4.93875
907,599,296,Pulp Fiction,cool,4.97
908,599,296,Pulp Fiction,cool style,4.98
909,599,296,Pulp Fiction,crime,5.036
910,599,296,Pulp Fiction,crime scene scrubbing,4.924390243902439
911,599,296,Pulp Fiction,cult,5.085
912,599,296,Pulp Fiction,cult classic,5.004761904761905
913,599,296,Pulp Fiction,cult film,5.18
914,599,296,Pulp Fiction,dance,4.84
915,599,296,Pulp Fiction,dancing,4.977777777777778
916,599,296,Pulp Fiction,dark,4.9350000000000005
917,599,296,Pulp Fiction,dark comedy,4.8183333333333325
918,599,296,Pulp Fiction,dark humor,4.947272727272727
919,599,296,Pulp Fiction,dialogue,5.1625
920,599,296,Pulp Fiction,different,4.809230769230769
921,599,296,Pulp Fiction,diner,4.992
922,599,296,Pulp Fiction,disjointed timeline,5.2404761904761905
923,599,296,Pulp Fiction,disturbing,5.265000000000001
924,599,296,Pulp Fiction,drama,5.074285714285714
925,599,296,Pulp Fiction,drug overdose,4.843999999999999
926,599,296,Pulp Fiction,drugs,5.0
927,599,296,Pulp Fiction,drugs & music,5.168571428571427
928,599,296,Pulp Fiction,ensemble cast,4.8709999999999996
929,599,296,Pulp Fiction,entertaining,5.010833333333333
930,599,296,Pulp Fiction,entirely dialogue,5.060769230769231
931,599,296,Pulp Fiction,episodic,5.288
932,599,296,Pulp Fiction,exciting,5.262
933,599,296,Pulp Fiction,fast paced,4.97090909090909
934,599,296,Pulp Fiction,fast-paced,4.97090909090909
935,599,296,Pulp Fiction,film noir,5.322
936,599,296,Pulp Fiction,film-noir,5.322
937,599,296,Pulp Fiction,foul language,5.1530000000000005
938,599,296,Pulp Fiction,fun,4.993333333333333
939,599,296,Pulp Fiction,funny,4.845714285714286
940,599,296,Pulp Fiction,gangster,4.92
941,599,296,Pulp Fiction,gangsters,4.947692307692307
942,599,296,Pulp Fiction,genius,5.16
943,599,296,Pulp Fiction,golden watch,4.898181818181818
944,599,296,Pulp Fiction,good dialogue,4.998181818181818
945,599,296,Pulp Fiction,good music,5.067272727272727
946,599,296,Pulp Fiction,gore,4.85
947,599,296,Pulp Fiction,great acting,5.001176470588236
948,599,296,Pulp Fiction,great dialogue,5.032631578947369
949,599,296,Pulp Fiction,great soundtrack,4.945714285714286
950,599,296,Pulp Fiction,gritty,4.9350000000000005
951,599,296,Pulp Fiction,guns,5.08
952,599,296,Pulp Fiction,Harvey Keitel,4.8549999999999995
953,599,296,Pulp Fiction,heroin,5.0
954,599,296,Pulp Fiction,Highly quotable,5.065333333333333
955,599,296,Pulp Fiction,hit men,5.026666666666666
956,599,296,Pulp Fiction,hitman,5.113333333333333
957,599,296,Pulp Fiction,homosexuality,5.044
958,599,296,Pulp Fiction,humour,5.21
959,599,296,Pulp Fiction,iconic,5.226000000000001
960,599,296,Pulp Fiction,imdb top 250,5.057142857142857
961,599,296,Pulp Fiction,innovative,5.085
962,599,296,Pulp Fiction,intellectual,5.08909090909091
963,599,296,Pulp Fiction,intelligent,5.107619047619048
964,599,296,Pulp Fiction,intense,4.905454545454545
965,599,296,Pulp Fiction,interesting,5.050526315789474
966,599,296,Pulp Fiction,intertwining storylines,5.139310344827587
967,599,296,Pulp Fiction,interwoven storylines,4.935714285714286
968,599,296,Pulp Fiction,ironic,5.3675
969,599,296,Pulp Fiction,irony,4.992
970,599,296,Pulp Fiction,John Travolta,4.998571428571429
971,599,296,Pulp Fiction,killer-as-protagonist,5.114545454545454
972,599,296,Pulp Fiction,los angeles,5.0075
973,599,296,Pulp Fiction,Mafia,5.253333333333333
974,599,296,Pulp Fiction,masterpiece,4.889411764705882
975,599,296,Pulp Fiction,meaningless violence,4.963255813953489
976,599,296,Pulp Fiction,milkshake,5.096363636363637
977,599,296,Pulp Fiction,mobster,4.891428571428571
978,599,296,Pulp Fiction,mobsters,4.936
979,599,296,Pulp Fiction,monologue,4.998666666666666
980,599,296,Pulp Fiction,motherfucker,4.845
981,599,296,Pulp Fiction,multiple stories,5.143199999999999
982,599,296,Pulp Fiction,multiple storylines,5.13375
983,599,296,Pulp Fiction,neo-noir,4.958181818181819
984,599,296,Pulp Fiction,noir,5.12
985,599,296,Pulp Fiction,non-linear,4.952
986,599,296,Pulp Fiction,non-linear timeline,5.090232558139535
987,599,296,Pulp Fiction,nonlinear,4.952
988,599,296,Pulp Fiction,nonlinear narrative,4.9913043478260875
989,599,296,Pulp Fiction,nonlinear storyline,4.984
990,599,296,Pulp Fiction,nonlinear timeline,5.090232558139535
991,599,296,Pulp Fiction,notable soundtrack,4.9616
992,599,296,Pulp Fiction,offensive,4.833846153846154
993,599,296,Pulp Fiction,organised crime,5.058
994,599,296,Pulp Fiction,organized crime,5.0600000000000005
995,599,296,Pulp Fiction,original,5.37
996,599,296,Pulp Fiction,original plot,5.24
997,599,296,Pulp Fiction,out of order,4.9
998,599,296,Pulp Fiction,Palme d'Or,4.966666666666668
999,599,296,Pulp Fiction,parody,4.873333333333334
1000,599,296,Pulp Fiction,philosophical,5.176521739130435
1001,599,296,Pulp Fiction,pop culture references,4.840769230769231
1002,599,296,Pulp Fiction,psychological,5.012631578947369
1003,599,296,Pulp Fiction,pulp,5.173333333333333
1004,599,296,Pulp Fiction,Quentin Tarantino,5.034375000000001
1005,599,296,Pulp Fiction,quirky,5.05
1006,599,296,Pulp Fiction,Quotable,5.057142857142857
1007,599,296,Pulp Fiction,r:disturbing violent content including rape,5.078870967741936
1008,599,296,Pulp Fiction,r:disturbing violent images,5.240833333333334
1009,599,296,Pulp Fiction,r:graphic sexuality,5.13304347826087
1010,599,296,Pulp Fiction,r:some violence,4.884761904761905
1011,599,296,Pulp Fiction,r:strong bloody violence,4.92439024390244
1012,599,296,Pulp Fiction,r:strong language,4.96962962962963
1013,599,296,Pulp Fiction,r:sustained strong stylized violence,4.999512195121951
1014,599,296,Pulp Fiction,r:violence,4.909090909090909
1015,599,296,Pulp Fiction,random,4.93
1016,599,296,Pulp Fiction,rape,4.949999999999999
1017,599,296,Pulp Fiction,retro,4.805714285714286
1018,599,296,Pulp Fiction,Roger Avary,4.812
1019,599,296,Pulp Fiction,royal with cheese,4.859999999999999
1020,599,296,Pulp Fiction,Samuel L. Jackson,5.081538461538462
1021,599,296,Pulp Fiction,sarcasm,5.0600000000000005
1022,599,296,Pulp Fiction,satire,5.09
1023,599,296,Pulp Fiction,sexy,4.79
1024,599,296,Pulp Fiction,smart writing,5.117777777777778
1025,599,296,Pulp Fiction,sophisticated,5.126315789473685
1026,599,296,Pulp Fiction,soundtrack,4.962000000000001
1027,599,296,Pulp Fiction,splatter,4.9479999999999995
1028,599,296,Pulp Fiction,Steve Buscemi,4.88875
1029,599,296,Pulp Fiction,storytelling,5.00875
1030,599,296,Pulp Fiction,stylish,5.053333333333334
1031,599,296,Pulp Fiction,stylized,5.01
